model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
ASK14,0.05,p0p050,SA,8,a43,0.1,0.1,,ASK14_Coeffs,X8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a44,0.05,0.05,,ASK14_Coeffs,Y8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a45,0,0,,ASK14_Coeffs,Z8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a46,-0.05,-0.05,,ASK14_Coeffs,AA8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a25,-0.002,-0.002,,ASK14_Coeffs,AB8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a28,0.0027,0.0027,,ASK14_Coeffs,AC8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a29,-0.0033,-0.0033,,ASK14_Coeffs,AD8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a31,-0.1326,-0.1326,,ASK14_Coeffs,AE8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a36,0.202,0.202,,ASK14_Coeffs,AF8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a37,0.289,0.289,,ASK14_Coeffs,AG8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a38,0.167,0.167,,ASK14_Coeffs,AH8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a39,0,0,,ASK14_Coeffs,AI8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a40,0.133,0.133,,ASK14_Coeffs,AJ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a41,-0.09,-0.09,,ASK14_Coeffs,AK8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,a42,0.451,0.451,,ASK14_Coeffs,AL8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s1,0.81,0.81,,ASK14_Coeffs,AM8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s2,0.53,0.53,,ASK14_Coeffs,AN8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s3,0.47,0.47,,ASK14_Coeffs,AO8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s4,0.36,0.36,,ASK14_Coeffs,AP8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s1 (known vs),0.798,0.798,,ASK14_Coeffs,AQ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s2 (known vs),0.512,0.512,,ASK14_Coeffs,AR8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s5 (Japan Phi),0.56,0.56,,ASK14_Coeffs,AS8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.05,p0p050,SA,8,s6 (Japan Phi),0.65,0.65,,ASK14_Coeffs,AT8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,VLIN,960,960,,ASK14_Coeffs,B9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,b,-1.152,-1.152,,ASK14_Coeffs,C9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,n,1.5,1.5,,ASK14_Coeffs,D9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,M1,6.75,6.75,,ASK14_Coeffs,E9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,c,2.4,2.4,,ASK14_Coeffs,F9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,c4,4.5,4.5,,ASK14_Coeffs,G9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a1,0.973,0.973,,ASK14_Coeffs,H9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a2,-0.79,-0.79,,ASK14_Coeffs,I9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a3,0.275,0.275,,ASK14_Coeffs,J9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a4,-0.1,-0.1,,ASK14_Coeffs,K9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a5,-0.41,-0.41,,ASK14_Coeffs,L9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a6,2.0285,2.0285,,ASK14_Coeffs,M9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a7,0,0,,ASK14_Coeffs,N9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a8,-0.015,-0.015,,ASK14_Coeffs,O9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a10,1.258,1.258,,ASK14_Coeffs,P9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a11,0,0,,ASK14_Coeffs,Q9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a12,-0.1,-0.1,,ASK14_Coeffs,R9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a13,0.6,0.6,,ASK14_Coeffs,S9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a14,-0.3,-0.3,,ASK14_Coeffs,T9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a15,1.1,1.1,,ASK14_Coeffs,U9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a16,0,0,,ASK14_Coeffs,V9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a17,-0.0089,-0.0089,,ASK14_Coeffs,W9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a43,0.1,0.1,,ASK14_Coeffs,X9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a44,0.05,0.05,,ASK14_Coeffs,Y9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a45,0,0,,ASK14_Coeffs,Z9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a46,-0.05,-0.05,,ASK14_Coeffs,AA9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a25,-0.0027,-0.0027,,ASK14_Coeffs,AB9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a28,0.0032,0.0032,,ASK14_Coeffs,AC9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a29,-0.0029,-0.0029,,ASK14_Coeffs,AD9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a31,-0.1353,-0.1353,,ASK14_Coeffs,AE9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a36,0.126,0.126,,ASK14_Coeffs,AF9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a37,0.275,0.275,,ASK14_Coeffs,AG9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a38,0.173,0.173,,ASK14_Coeffs,AH9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a39,0,0,,ASK14_Coeffs,AI9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a40,0.186,0.186,,ASK14_Coeffs,AJ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a41,0.09,0.09,,ASK14_Coeffs,AK9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,a42,0.506,0.506,,ASK14_Coeffs,AL9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s1,0.81,0.81,,ASK14_Coeffs,AM9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s2,0.54,0.54,,ASK14_Coeffs,AN9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s3,0.47,0.47,,ASK14_Coeffs,AO9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s4,0.36,0.36,,ASK14_Coeffs,AP9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s1 (known vs),0.798,0.798,,ASK14_Coeffs,AQ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s2 (known vs),0.522,0.522,,ASK14_Coeffs,AR9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s5 (Japan Phi),0.57,0.57,,ASK14_Coeffs,AS9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.075,p0p075,SA,9,s6 (Japan Phi),0.69,0.69,,ASK14_Coeffs,AT9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,VLIN,910,910,,ASK14_Coeffs,B10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,b,-1.23,-1.23,,ASK14_Coeffs,C10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,n,1.5,1.5,,ASK14_Coeffs,D10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,M1,6.75,6.75,,ASK14_Coeffs,E10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,c,2.4,2.4,,ASK14_Coeffs,F10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,c4,4.5,4.5,,ASK14_Coeffs,G10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a1,1.169,1.169,,ASK14_Coeffs,H10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a2,-0.79,-0.79,,ASK14_Coeffs,I10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a3,0.275,0.275,,ASK14_Coeffs,J10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a4,-0.1,-0.1,,ASK14_Coeffs,K10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a5,-0.41,-0.41,,ASK14_Coeffs,L10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a6,2.0408,2.0408,,ASK14_Coeffs,M10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a7,0,0,,ASK14_Coeffs,N10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a8,-0.015,-0.015,,ASK14_Coeffs,O10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a10,1.31,1.31,,ASK14_Coeffs,P10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a11,0,0,,ASK14_Coeffs,Q10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a12,-0.1,-0.1,,ASK14_Coeffs,R10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a13,0.6,0.6,,ASK14_Coeffs,S10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a14,-0.3,-0.3,,ASK14_Coeffs,T10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a15,1.1,1.1,,ASK14_Coeffs,U10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a16,0,0,,ASK14_Coeffs,V10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a17,-0.0095,-0.0095,,ASK14_Coeffs,W10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a43,0.1,0.1,,ASK14_Coeffs,X10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a44,0.05,0.05,,ASK14_Coeffs,Y10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a45,0,0,,ASK14_Coeffs,Z10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a46,-0.05,-0.05,,ASK14_Coeffs,AA10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a25,-0.0033,-0.0033,,ASK14_Coeffs,AB10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a28,0.0036,0.0036,,ASK14_Coeffs,AC10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a29,-0.0025,-0.0025,,ASK14_Coeffs,AD10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a31,-0.1128,-0.1128,,ASK14_Coeffs,AE10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a36,0.022,0.022,,ASK14_Coeffs,AF10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a37,0.256,0.256,,ASK14_Coeffs,AG10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a38,0.189,0.189,,ASK14_Coeffs,AH10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a39,0,0,,ASK14_Coeffs,AI10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a40,0.16,0.16,,ASK14_Coeffs,AJ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a41,0.006,0.006,,ASK14_Coeffs,AK10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,a42,0.335,0.335,,ASK14_Coeffs,AL10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s1,0.81,0.81,,ASK14_Coeffs,AM10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s2,0.55,0.55,,ASK14_Coeffs,AN10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s3,0.47,0.47,,ASK14_Coeffs,AO10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s4,0.36,0.36,,ASK14_Coeffs,AP10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s1 (known vs),0.795,0.795,,ASK14_Coeffs,AQ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s2 (known vs),0.527,0.527,,ASK14_Coeffs,AR10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s5 (Japan Phi),0.57,0.57,,ASK14_Coeffs,AS10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.1,p0p100,SA,10,s6 (Japan Phi),0.7,0.7,,ASK14_Coeffs,AT10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,VLIN,740,740,,ASK14_Coeffs,B11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,b,-1.587,-1.587,,ASK14_Coeffs,C11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,n,1.5,1.5,,ASK14_Coeffs,D11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,M1,6.75,6.75,,ASK14_Coeffs,E11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,c,2.4,2.4,,ASK14_Coeffs,F11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,c4,4.5,4.5,,ASK14_Coeffs,G11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a1,1.442,1.442,,ASK14_Coeffs,H11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a2,-0.79,-0.79,,ASK14_Coeffs,I11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a3,0.275,0.275,,ASK14_Coeffs,J11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a4,-0.1,-0.1,,ASK14_Coeffs,K11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a5,-0.41,-0.41,,ASK14_Coeffs,L11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a6,2.1208,2.1208,,ASK14_Coeffs,M11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a7,0,0,,ASK14_Coeffs,N11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a8,-0.022,-0.022,,ASK14_Coeffs,O11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a10,1.66,1.66,,ASK14_Coeffs,P11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a11,0,0,,ASK14_Coeffs,Q11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a12,-0.1,-0.1,,ASK14_Coeffs,R11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a13,0.6,0.6,,ASK14_Coeffs,S11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a14,-0.3,-0.3,,ASK14_Coeffs,T11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a15,1.1,1.1,,ASK14_Coeffs,U11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a16,0,0,,ASK14_Coeffs,V11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a17,-0.0095,-0.0095,,ASK14_Coeffs,W11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a43,0.1,0.1,,ASK14_Coeffs,X11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a44,0.05,0.05,,ASK14_Coeffs,Y11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a45,0,0,,ASK14_Coeffs,Z11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a46,-0.05,-0.05,,ASK14_Coeffs,AA11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a25,-0.0035,-0.0035,,ASK14_Coeffs,AB11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a28,0.0033,0.0033,,ASK14_Coeffs,AC11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a29,-0.0025,-0.0025,,ASK14_Coeffs,AD11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a31,0.0383,0.0383,,ASK14_Coeffs,AE11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a36,-0.136,-0.136,,ASK14_Coeffs,AF11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a37,0.162,0.162,,ASK14_Coeffs,AG11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a38,0.108,0.108,,ASK14_Coeffs,AH11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a39,0,0,,ASK14_Coeffs,AI11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a40,0.068,0.068,,ASK14_Coeffs,AJ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a41,-0.156,-0.156,,ASK14_Coeffs,AK11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,a42,-0.084,-0.084,,ASK14_Coeffs,AL11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s1,0.801,0.801,,ASK14_Coeffs,AM11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s2,0.56,0.56,,ASK14_Coeffs,AN11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s3,0.47,0.47,,ASK14_Coeffs,AO11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s4,0.36,0.36,,ASK14_Coeffs,AP11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s1 (known vs),0.773,0.773,,ASK14_Coeffs,AQ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s2 (known vs),0.519,0.519,,ASK14_Coeffs,AR11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s5 (Japan Phi),0.58,0.58,,ASK14_Coeffs,AS11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.15,p0p150,SA,11,s6 (Japan Phi),0.7,0.7,,ASK14_Coeffs,AT11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
ASK14,0.2,p0p200,SA,12,VLIN,590,590,,ASK14_Coeffs,B12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
