model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
CB14,0.05,p0p050,SA,8,h3,-0.701,-0.701,,CB14_Coeffs,AC8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,h4,1,1,,CB14_Coeffs,AD8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,h5,-0.338,-0.338,,CB14_Coeffs,AE8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,h6,-0.263,-0.263,,CB14_Coeffs,AF8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,k1,1054,1054,,CB14_Coeffs,AG8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,k2,-1.346,-1.346,,CB14_Coeffs,AH8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,k3,1.843,1.843,,CB14_Coeffs,AI8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,c,1.88,1.88,,CB14_Coeffs,AJ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,n,1.18,1.18,,CB14_Coeffs,AK8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,f1,0.777,0.777,,CB14_Coeffs,AL8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,f2,0.52,0.52,,CB14_Coeffs,AM8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,t1,0.508,0.508,,CB14_Coeffs,AN8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,t2,0.377,0.377,,CB14_Coeffs,AO8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,flnAF,0.3,0.3,,CB14_Coeffs,AP8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,fC,0.162,0.162,,CB14_Coeffs,AQ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.05,p0p050,SA,8,"rlnPGA,lnY",0.938,0.938,,CB14_Coeffs,AR8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c0,-3.293,-3.293,,CB14_Coeffs,B9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c1,0.902,0.902,,CB14_Coeffs,C9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c2,0.726,0.726,,CB14_Coeffs,D9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c3,-1.469,-1.469,,CB14_Coeffs,E9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c4,-0.596,-0.596,,CB14_Coeffs,F9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c5,-2.745,-2.745,,CB14_Coeffs,G9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c6,0.227,0.227,,CB14_Coeffs,H9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c7,6.861,6.861,,CB14_Coeffs,I9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c8,0,0,,CB14_Coeffs,J9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c9,-0.266,-0.266,,CB14_Coeffs,K9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c10,0.815,0.815,,CB14_Coeffs,L9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c11,1.535,1.535,,CB14_Coeffs,M9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c12,2.446,2.446,,CB14_Coeffs,N9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c13,1.772,1.772,,CB14_Coeffs,O9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c14,-0.0794,-0.0794,,CB14_Coeffs,P9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c15,-0.404,-0.404,,CB14_Coeffs,Q9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c16,0.322,0.322,,CB14_Coeffs,R9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c17,0.1165,0.1165,,CB14_Coeffs,S9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c18,0.0288,0.0288,,CB14_Coeffs,T9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c19,0.00811,0.00811,,CB14_Coeffs,U9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c20,-0.007,-0.007,,CB14_Coeffs,V9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,Dc20 (CA),0,0,,CB14_Coeffs,W9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,Dc20 (JP),-0.0037,-0.0037,,CB14_Coeffs,X9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,Dc20 (CH),0.0039,0.0039,,CB14_Coeffs,Y9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,a2,0.198,0.198,,CB14_Coeffs,Z9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h1,0.26,0.26,,CB14_Coeffs,AA9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h2,1.435,1.435,,CB14_Coeffs,AB9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h3,-0.695,-0.695,,CB14_Coeffs,AC9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h4,1,1,,CB14_Coeffs,AD9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h5,-0.347,-0.347,,CB14_Coeffs,AE9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,h6,-0.219,-0.219,,CB14_Coeffs,AF9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,k1,1086,1086,,CB14_Coeffs,AG9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,k2,-1.471,-1.471,,CB14_Coeffs,AH9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,k3,1.845,1.845,,CB14_Coeffs,AI9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,c,1.88,1.88,,CB14_Coeffs,AJ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,n,1.18,1.18,,CB14_Coeffs,AK9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,f1,0.782,0.782,,CB14_Coeffs,AL9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,f2,0.535,0.535,,CB14_Coeffs,AM9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,t1,0.504,0.504,,CB14_Coeffs,AN9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,t2,0.418,0.418,,CB14_Coeffs,AO9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,flnAF,0.3,0.3,,CB14_Coeffs,AP9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,fC,0.158,0.158,,CB14_Coeffs,AQ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.075,p0p075,SA,9,"rlnPGA,lnY",0.887,0.887,,CB14_Coeffs,AR9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c0,-3.666,-3.666,,CB14_Coeffs,B10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c1,0.993,0.993,,CB14_Coeffs,C10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c2,0.698,0.698,,CB14_Coeffs,D10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c3,-1.572,-1.572,,CB14_Coeffs,E10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c4,-0.536,-0.536,,CB14_Coeffs,F10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c5,-2.633,-2.633,,CB14_Coeffs,G10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c6,0.21,0.21,,CB14_Coeffs,H10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c7,7.294,7.294,,CB14_Coeffs,I10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c8,0,0,,CB14_Coeffs,J10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c9,-0.229,-0.229,,CB14_Coeffs,K10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c10,0.831,0.831,,CB14_Coeffs,L10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c11,1.615,1.615,,CB14_Coeffs,M10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c12,2.969,2.969,,CB14_Coeffs,N10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c13,1.916,1.916,,CB14_Coeffs,O10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c14,-0.0294,-0.0294,,CB14_Coeffs,P10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c15,-0.416,-0.416,,CB14_Coeffs,Q10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c16,0.384,0.384,,CB14_Coeffs,R10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c17,0.0998,0.0998,,CB14_Coeffs,S10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c18,0.0325,0.0325,,CB14_Coeffs,T10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c19,0.00744,0.00744,,CB14_Coeffs,U10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c20,-0.0073,-0.0073,,CB14_Coeffs,V10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,Dc20 (CA),0,0,,CB14_Coeffs,W10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,Dc20 (JP),-0.0034,-0.0034,,CB14_Coeffs,X10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,Dc20 (CH),0.0042,0.0042,,CB14_Coeffs,Y10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,a2,0.174,0.174,,CB14_Coeffs,Z10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h1,0.259,0.259,,CB14_Coeffs,AA10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h2,1.449,1.449,,CB14_Coeffs,AB10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h3,-0.708,-0.708,,CB14_Coeffs,AC10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h4,1,1,,CB14_Coeffs,AD10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h5,-0.391,-0.391,,CB14_Coeffs,AE10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,h6,-0.201,-0.201,,CB14_Coeffs,AF10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,k1,1032,1032,,CB14_Coeffs,AG10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,k2,-1.624,-1.624,,CB14_Coeffs,AH10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,k3,1.847,1.847,,CB14_Coeffs,AI10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,c,1.88,1.88,,CB14_Coeffs,AJ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,n,1.18,1.18,,CB14_Coeffs,AK10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,f1,0.769,0.769,,CB14_Coeffs,AL10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,f2,0.543,0.543,,CB14_Coeffs,AM10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,t1,0.445,0.445,,CB14_Coeffs,AN10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,t2,0.426,0.426,,CB14_Coeffs,AO10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,flnAF,0.3,0.3,,CB14_Coeffs,AP10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,fC,0.17,0.17,,CB14_Coeffs,AQ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.1,p0p100,SA,10,"rlnPGA,lnY",0.87,0.87,,CB14_Coeffs,AR10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c0,-4.866,-4.866,,CB14_Coeffs,B11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c1,1.267,1.267,,CB14_Coeffs,C11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c2,0.51,0.51,,CB14_Coeffs,D11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c3,-1.669,-1.669,,CB14_Coeffs,E11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c4,-0.49,-0.49,,CB14_Coeffs,F11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c5,-2.458,-2.458,,CB14_Coeffs,G11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c6,0.183,0.183,,CB14_Coeffs,H11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c7,8.031,8.031,,CB14_Coeffs,I11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c8,0,0,,CB14_Coeffs,J11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c9,-0.211,-0.211,,CB14_Coeffs,K11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c10,0.749,0.749,,CB14_Coeffs,L11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c11,1.877,1.877,,CB14_Coeffs,M11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c12,3.544,3.544,,CB14_Coeffs,N11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c13,2.161,2.161,,CB14_Coeffs,O11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c14,0.0642,0.0642,,CB14_Coeffs,P11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c15,-0.407,-0.407,,CB14_Coeffs,Q11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c16,0.417,0.417,,CB14_Coeffs,R11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c17,0.076,0.076,,CB14_Coeffs,S11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c18,0.0388,0.0388,,CB14_Coeffs,T11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c19,0.00716,0.00716,,CB14_Coeffs,U11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c20,-0.0069,-0.0069,,CB14_Coeffs,V11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,Dc20 (CA),0,0,,CB14_Coeffs,W11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,Dc20 (JP),-0.003,-0.003,,CB14_Coeffs,X11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,Dc20 (CH),0.0042,0.0042,,CB14_Coeffs,Y11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,a2,0.198,0.198,,CB14_Coeffs,Z11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h1,0.254,0.254,,CB14_Coeffs,AA11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h2,1.461,1.461,,CB14_Coeffs,AB11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h3,-0.715,-0.715,,CB14_Coeffs,AC11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h4,1,1,,CB14_Coeffs,AD11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h5,-0.449,-0.449,,CB14_Coeffs,AE11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,h6,-0.099,-0.099,,CB14_Coeffs,AF11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,k1,878,878,,CB14_Coeffs,AG11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,k2,-1.931,-1.931,,CB14_Coeffs,AH11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,k3,1.852,1.852,,CB14_Coeffs,AI11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,c,1.88,1.88,,CB14_Coeffs,AJ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,n,1.18,1.18,,CB14_Coeffs,AK11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,f1,0.769,0.769,,CB14_Coeffs,AL11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,f2,0.543,0.543,,CB14_Coeffs,AM11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,t1,0.382,0.382,,CB14_Coeffs,AN11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,t2,0.387,0.387,,CB14_Coeffs,AO11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,flnAF,0.3,0.3,,CB14_Coeffs,AP11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,fC,0.18,0.18,,CB14_Coeffs,AQ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.15,p0p150,SA,11,"rlnPGA,lnY",0.876,0.876,,CB14_Coeffs,AR11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c0,-5.411,-5.411,,CB14_Coeffs,B12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c1,1.366,1.366,,CB14_Coeffs,C12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c2,0.447,0.447,,CB14_Coeffs,D12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c3,-1.75,-1.75,,CB14_Coeffs,E12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c4,-0.451,-0.451,,CB14_Coeffs,F12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c5,-2.421,-2.421,,CB14_Coeffs,G12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c6,0.182,0.182,,CB14_Coeffs,H12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c7,8.385,8.385,,CB14_Coeffs,I12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c8,0,0,,CB14_Coeffs,J12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c9,-0.163,-0.163,,CB14_Coeffs,K12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c10,0.764,0.764,,CB14_Coeffs,L12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c11,2.069,2.069,,CB14_Coeffs,M12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c12,3.707,3.707,,CB14_Coeffs,N12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c13,2.465,2.465,,CB14_Coeffs,O12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c14,0.0968,0.0968,,CB14_Coeffs,P12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c15,-0.311,-0.311,,CB14_Coeffs,Q12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CB14,0.2,p0p200,SA,12,c16,0.404,0.404,,CB14_Coeffs,R12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
