model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
I14,1.0,p1p000,SA,18,b1_2,2.1493,2.1493,,I14_Coeffs,H18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.0,p1p000,SA,18,b2_2,-0.1532,-0.1532,,I14_Coeffs,I18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.0,p1p000,SA,18,a3,-0.0198,-0.0198,,I14_Coeffs,J18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.0,p1p000,SA,18,x,-1.009,-1.009,,I14_Coeffs,K18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.0,p1p000,SA,18,g,-0.0032,-0.0032,,I14_Coeffs,L18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.0,p1p000,SA,18,j,0.06,0.06,,I14_Coeffs,M18,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,a1,5.1307,5.1307,,I14_Coeffs,B19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,a2,0.2429,0.2429,,I14_Coeffs,C19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,b1,2.68,2.68,,I14_Coeffs,D19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,b2,-0.2417,-0.2417,,I14_Coeffs,E19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,a1_2,8.3363,8.3363,,I14_Coeffs,F19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,a2_2,-0.232,-0.232,,I14_Coeffs,G19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,b1_2,2.0408,2.0408,,I14_Coeffs,H19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,b2_2,-0.147,-0.147,,I14_Coeffs,I19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,a3,-0.0367,-0.0367,,I14_Coeffs,J19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,x,-0.898,-0.898,,I14_Coeffs,K19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,g,-0.0033,-0.0033,,I14_Coeffs,L19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,1.5,p1p500,SA,19,j,0.04,0.04,,I14_Coeffs,M19,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,a1,3.361,3.361,,I14_Coeffs,B20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,a2,0.3966,0.3966,,I14_Coeffs,C20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,b1,2.6837,2.6837,,I14_Coeffs,D20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,b2,-0.245,-0.245,,I14_Coeffs,E20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,a1_2,6.8656,6.8656,,I14_Coeffs,F20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,a2_2,-0.1226,-0.1226,,I14_Coeffs,G20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,b1_2,2.0013,2.0013,,I14_Coeffs,H20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,b2_2,-0.1439,-0.1439,,I14_Coeffs,I20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,a3,-0.0291,-0.0291,,I14_Coeffs,J20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,x,-0.851,-0.851,,I14_Coeffs,K20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,g,-0.0032,-0.0032,,I14_Coeffs,L20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,2.0,p2p000,SA,20,j,0.02,0.02,,I14_Coeffs,M20,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,a1,0.1784,0.1784,,I14_Coeffs,B21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,a2,0.756,0.756,,I14_Coeffs,C21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,b1,2.6907,2.6907,,I14_Coeffs,D21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,b2,-0.2389,-0.2389,,I14_Coeffs,E21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,a1_2,4.1178,4.1178,,I14_Coeffs,F21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,a2_2,0.1724,0.1724,,I14_Coeffs,G21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,b1_2,1.9408,1.9408,,I14_Coeffs,H21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,b2_2,-0.1278,-0.1278,,I14_Coeffs,I21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,a3,-0.0214,-0.0214,,I14_Coeffs,J21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,x,-0.761,-0.761,,I14_Coeffs,K21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,g,-0.0031,-0.0031,,I14_Coeffs,L21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,3.0,p3p000,SA,21,j,0.02,0.02,,I14_Coeffs,M21,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,a1,-2.4301,-2.4301,,I14_Coeffs,B22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,a2,0.9283,0.9283,,I14_Coeffs,C22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,b1,2.5782,2.5782,,I14_Coeffs,D22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,b2,-0.2514,-0.2514,,I14_Coeffs,E22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,a1_2,1.8102,1.8102,,I14_Coeffs,F22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,a2_2,0.3001,0.3001,,I14_Coeffs,G22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,b1_2,1.7763,1.7763,,I14_Coeffs,H22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,b2_2,-0.1326,-0.1326,,I14_Coeffs,I22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,a3,-0.024,-0.024,,I14_Coeffs,J22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,x,-0.675,-0.675,,I14_Coeffs,K22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,g,-0.0051,-0.0051,,I14_Coeffs,L22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,4.0,p4p000,SA,22,j,0,0,,I14_Coeffs,M22,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,a1,-4.357,-4.357,,I14_Coeffs,B23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,a2,1.1209,1.1209,,I14_Coeffs,C23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,b1,2.5468,2.5468,,I14_Coeffs,D23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,b2,-0.2541,-0.2541,,I14_Coeffs,E23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,a1_2,0.0977,0.0977,,I14_Coeffs,F23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,a2_2,0.4609,0.4609,,I14_Coeffs,G23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,b1_2,1.703,1.703,,I14_Coeffs,H23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,b2_2,-0.1291,-0.1291,,I14_Coeffs,I23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,a3,-0.0202,-0.0202,,I14_Coeffs,J23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,x,-0.629,-0.629,,I14_Coeffs,K23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,g,-0.0059,-0.0059,,I14_Coeffs,L23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,5.0,p5p000,SA,23,j,0,0,,I14_Coeffs,M23,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,a1,-7.8275,-7.8275,,I14_Coeffs,B24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,a2,1.4016,1.4016,,I14_Coeffs,C24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,b1,2.4478,2.4478,,I14_Coeffs,D24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,b2,-0.2593,-0.2593,,I14_Coeffs,E24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,a1_2,-3.0563,-3.0563,,I14_Coeffs,F24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,a2_2,0.6948,0.6948,,I14_Coeffs,G24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,b1_2,1.5212,1.5212,,I14_Coeffs,H24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,b2_2,-0.122,-0.122,,I14_Coeffs,I24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,a3,-0.0219,-0.0219,,I14_Coeffs,J24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,x,-0.531,-0.531,,I14_Coeffs,K24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,g,-0.0057,-0.0057,,I14_Coeffs,L24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,7.5,p7p500,SA,24,j,0,0,,I14_Coeffs,M24,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,a1,-9.2857,-9.2857,,I14_Coeffs,B25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,a2,1.5574,1.5574,,I14_Coeffs,C25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,b1,2.3922,2.3922,,I14_Coeffs,D25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,b2,-0.2586,-0.2586,,I14_Coeffs,E25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,a1_2,-4.4387,-4.4387,,I14_Coeffs,F25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,a2_2,0.8393,0.8393,,I14_Coeffs,G25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,b1_2,1.4195,1.4195,,I14_Coeffs,H25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,b2_2,-0.1145,-0.1145,,I14_Coeffs,I25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,a3,-0.0035,-0.0035,,I14_Coeffs,J25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,x,-0.586,-0.586,,I14_Coeffs,K25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,g,-0.0061,-0.0061,,I14_Coeffs,L25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,10.0,p10p000,SA,25,j,0,0,,I14_Coeffs,M25,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,a1,7.0887,7.0887,,I14_Coeffs,B26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,a2,0.2058,0.2058,,I14_Coeffs,C26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,b1,2.9935,2.9935,,I14_Coeffs,D26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,b2,-0.2287,-0.2287,,I14_Coeffs,E26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,a1_2,9.0138,9.0138,,I14_Coeffs,F26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,a2_2,-0.0794,-0.0794,,I14_Coeffs,G26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,b1_2,2.9935,2.9935,,I14_Coeffs,H26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,b2_2,-0.2287,-0.2287,,I14_Coeffs,I26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,a3,0.0589,0.0589,,I14_Coeffs,J26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,x,-0.854,-0.854,,I14_Coeffs,K26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,g,-0.0027,-0.0027,,I14_Coeffs,L26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
I14,0.0,pga,PGA,26,j,0.08,0.08,,I14_Coeffs,M26,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
