model,period_s,period_key,imt,row_index,coefficient,value,cached_value,formula,source_sheet,source_cell,source_workbook
CY14,0.04,p0p040,SA,8,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,cg1,-0.008316,-0.008316,,CY14_Coeffs,AA8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,cg2,-0.006758,-0.006758,,CY14_Coeffs,AB8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,cg3,4.296,4.296,,CY14_Coeffs,AC8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f1,-0.3752,-0.3752,,CY14_Coeffs,AD8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f2,-0.1591,-0.1591,,CY14_Coeffs,AE8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f3,-0.006977,-0.006977,,CY14_Coeffs,AF8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f4,0.133641,0.133641,,CY14_Coeffs,AG8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f5,0,0,,CY14_Coeffs,AH8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f6,300,300,,CY14_Coeffs,AI8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,t1,0.4095,0.4095,,CY14_Coeffs,AJ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,t2,0.2736,0.2736,,CY14_Coeffs,AK8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,s1,0.5049,0.5049,,CY14_Coeffs,AL8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,s2,0.391,0.391,,CY14_Coeffs,AM8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,s3,0.8,0.8,,CY14_Coeffs,AN8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,"s2,JP",0.4642,0.4642,,CY14_Coeffs,AO8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,gJp-It,1.5502,1.5502,,CY14_Coeffs,AP8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,gWn,0.7676,0.7676,,CY14_Coeffs,AQ8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f1Jp,-0.5855,-0.5855,,CY14_Coeffs,AR8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f5JP,0.453,0.453,,CY14_Coeffs,AS8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.04,p0p040,SA,8,f6JP,800,800,,CY14_Coeffs,AT8,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c2,1.06,1.06,,CY14_Coeffs,B9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c4,-2.1,-2.1,,CY14_Coeffs,C9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c4a,-0.5,-0.5,,CY14_Coeffs,D9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cRB,50,50,,CY14_Coeffs,E9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c8,0,0,,CY14_Coeffs,F9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c8a,0.2695,0.2695,,CY14_Coeffs,G9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c1,-0.9292,-0.9292,,CY14_Coeffs,H9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c1a,0.165,0.165,,CY14_Coeffs,I9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c1b,-0.255,-0.255,,CY14_Coeffs,J9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c1c,-0.165,-0.165,,CY14_Coeffs,K9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c1d,0.255,0.255,,CY14_Coeffs,L9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cn,17.6453,17.6453,,CY14_Coeffs,M9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cM,4.9993,4.9993,,CY14_Coeffs,N9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c3,1.9636,1.9636,,CY14_Coeffs,O9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c5,6.4551,6.4551,,CY14_Coeffs,P9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cHM,3.1011,3.1011,,CY14_Coeffs,Q9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c6,0.5048,0.5048,,CY14_Coeffs,R9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c7,0.0352,0.0352,,CY14_Coeffs,S9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c7b,0.0639,0.0639,,CY14_Coeffs,T9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c8b,2.181,2.181,,CY14_Coeffs,U9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c9,0.9794,0.9794,,CY14_Coeffs,V9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c9a,0.1176,0.1176,,CY14_Coeffs,W9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c9b,7.0959,7.0959,,CY14_Coeffs,X9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c11,0,0,,CY14_Coeffs,Y9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cg1,-0.008743,-0.008743,,CY14_Coeffs,AA9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cg2,-0.006758,-0.006758,,CY14_Coeffs,AB9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,cg3,4.3578,4.3578,,CY14_Coeffs,AC9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f1,-0.3469,-0.3469,,CY14_Coeffs,AD9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f2,-0.1862,-0.1862,,CY14_Coeffs,AE9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f3,-0.006467,-0.006467,,CY14_Coeffs,AF9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f4,0.148927,0.148927,,CY14_Coeffs,AG9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f5,0,0,,CY14_Coeffs,AH9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f6,300,300,,CY14_Coeffs,AI9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,t1,0.4124,0.4124,,CY14_Coeffs,AJ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,t2,0.2777,0.2777,,CY14_Coeffs,AK9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,s1,0.5096,0.5096,,CY14_Coeffs,AL9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,s2,0.3957,0.3957,,CY14_Coeffs,AM9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,s3,0.8,0.8,,CY14_Coeffs,AN9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,"s2,JP",0.4716,0.4716,,CY14_Coeffs,AO9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,gJp-It,1.5391,1.5391,,CY14_Coeffs,AP9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,gWn,0.7739,0.7739,,CY14_Coeffs,AQ9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f1Jp,-0.5457,-0.5457,,CY14_Coeffs,AR9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f5JP,0.436,0.436,,CY14_Coeffs,AS9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.05,p0p050,SA,9,f6JP,800,800,,CY14_Coeffs,AT9,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c2,1.06,1.06,,CY14_Coeffs,B10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c4,-2.1,-2.1,,CY14_Coeffs,C10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c4a,-0.5,-0.5,,CY14_Coeffs,D10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cRB,50,50,,CY14_Coeffs,E10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c8,0,0,,CY14_Coeffs,F10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c8a,0.2695,0.2695,,CY14_Coeffs,G10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c1,-0.658,-0.658,,CY14_Coeffs,H10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c1a,0.165,0.165,,CY14_Coeffs,I10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c1b,-0.254,-0.254,,CY14_Coeffs,J10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c1c,-0.165,-0.165,,CY14_Coeffs,K10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c1d,0.254,0.254,,CY14_Coeffs,L10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cn,20.1772,20.1772,,CY14_Coeffs,M10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cM,5.0031,5.0031,,CY14_Coeffs,N10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c3,1.9636,1.9636,,CY14_Coeffs,O10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c5,6.4551,6.4551,,CY14_Coeffs,P10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cHM,3.1094,3.1094,,CY14_Coeffs,Q10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c6,0.5048,0.5048,,CY14_Coeffs,R10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c7,0.0352,0.0352,,CY14_Coeffs,S10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c7b,0.063,0.063,,CY14_Coeffs,T10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c8b,2.6087,2.6087,,CY14_Coeffs,U10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c9,1.026,1.026,,CY14_Coeffs,V10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c9a,0.1171,0.1171,,CY14_Coeffs,W10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c9b,7.3298,7.3298,,CY14_Coeffs,X10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c11,0,0,,CY14_Coeffs,Y10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cg1,-0.009537,-0.009537,,CY14_Coeffs,AA10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cg2,-0.00619,-0.00619,,CY14_Coeffs,AB10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,cg3,4.5455,4.5455,,CY14_Coeffs,AC10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f1,-0.3747,-0.3747,,CY14_Coeffs,AD10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f2,-0.2538,-0.2538,,CY14_Coeffs,AE10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f3,-0.005734,-0.005734,,CY14_Coeffs,AF10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f4,0.190596,0.190596,,CY14_Coeffs,AG10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f5,0,0,,CY14_Coeffs,AH10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f6,300,300,,CY14_Coeffs,AI10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,t1,0.4179,0.4179,,CY14_Coeffs,AJ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,t2,0.2855,0.2855,,CY14_Coeffs,AK10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,s1,0.5179,0.5179,,CY14_Coeffs,AL10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,s2,0.4043,0.4043,,CY14_Coeffs,AM10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,s3,0.8,0.8,,CY14_Coeffs,AN10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,"s2,JP",0.5022,0.5022,,CY14_Coeffs,AO10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,gJp-It,1.4804,1.4804,,CY14_Coeffs,AP10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,gWn,0.7956,0.7956,,CY14_Coeffs,AQ10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f1Jp,-0.4685,-0.4685,,CY14_Coeffs,AR10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f5JP,0.383,0.383,,CY14_Coeffs,AS10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.075,p0p075,SA,10,f6JP,800,800,,CY14_Coeffs,AT10,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c2,1.06,1.06,,CY14_Coeffs,B11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c4,-2.1,-2.1,,CY14_Coeffs,C11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c4a,-0.5,-0.5,,CY14_Coeffs,D11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cRB,50,50,,CY14_Coeffs,E11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c8,0,0,,CY14_Coeffs,F11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c8a,0.2695,0.2695,,CY14_Coeffs,G11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c1,-0.5613,-0.5613,,CY14_Coeffs,H11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c1a,0.165,0.165,,CY14_Coeffs,I11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c1b,-0.253,-0.253,,CY14_Coeffs,J11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c1c,-0.165,-0.165,,CY14_Coeffs,K11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c1d,0.253,0.253,,CY14_Coeffs,L11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cn,19.9992,19.9992,,CY14_Coeffs,M11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cM,5.0172,5.0172,,CY14_Coeffs,N11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c3,1.9636,1.9636,,CY14_Coeffs,O11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c5,6.8305,6.8305,,CY14_Coeffs,P11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cHM,3.2381,3.2381,,CY14_Coeffs,Q11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c6,0.5048,0.5048,,CY14_Coeffs,R11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c7,0.0352,0.0352,,CY14_Coeffs,S11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c7b,0.0532,0.0532,,CY14_Coeffs,T11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c8b,2.9122,2.9122,,CY14_Coeffs,U11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c9,1.0177,1.0177,,CY14_Coeffs,V11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c9a,0.1146,0.1146,,CY14_Coeffs,W11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c9b,7.2588,7.2588,,CY14_Coeffs,X11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c11,0,0,,CY14_Coeffs,Y11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,c11b,-0.4536,-0.4536,,CY14_Coeffs,Z11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cg1,-0.00983,-0.00983,,CY14_Coeffs,AA11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cg2,-0.005332,-0.005332,,CY14_Coeffs,AB11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,cg3,4.7603,4.7603,,CY14_Coeffs,AC11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f1,-0.444,-0.444,,CY14_Coeffs,AD11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f2,-0.2943,-0.2943,,CY14_Coeffs,AE11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f3,-0.005604,-0.005604,,CY14_Coeffs,AF11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f4,0.230662,0.230662,,CY14_Coeffs,AG11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f5,0,0,,CY14_Coeffs,AH11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f6,300,300,,CY14_Coeffs,AI11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,t1,0.4219,0.4219,,CY14_Coeffs,AJ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,t2,0.2913,0.2913,,CY14_Coeffs,AK11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,s1,0.5236,0.5236,,CY14_Coeffs,AL11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,s2,0.4104,0.4104,,CY14_Coeffs,AM11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,s3,0.8,0.8,,CY14_Coeffs,AN11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,"s2,JP",0.523,0.523,,CY14_Coeffs,AO11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,gJp-It,1.4094,1.4094,,CY14_Coeffs,AP11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,gWn,0.7932,0.7932,,CY14_Coeffs,AQ11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f1Jp,-0.4985,-0.4985,,CY14_Coeffs,AR11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f5JP,0.375,0.375,,CY14_Coeffs,AS11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.1,p0p100,SA,11,f6JP,800,800,,CY14_Coeffs,AT11,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c2,1.06,1.06,,CY14_Coeffs,B12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c4,-2.1,-2.1,,CY14_Coeffs,C12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c4a,-0.5,-0.5,,CY14_Coeffs,D12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,cRB,50,50,,CY14_Coeffs,E12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
CY14,0.12,p0p120,SA,12,c8,0,0,,CY14_Coeffs,F12,NGAW2_GMPE_Spreadsheets_v5.7_041415_ProtectedLocked.xlsm
